TID	SDate	TName	SStationID	AStationID	STime	ATime
37902	2020/1/16	K641                	1578	401	2020/1/16 17:00	2020/1/17 12:05
37903	2020/1/17	K641                	1578	401	2020/1/17 17:00	2020/1/18 12:05
37904	2020/1/18	K641                	1578	401	2020/1/18 17:00	2020/1/19 12:05
37905	2020/1/19	K641                	1578	401	2020/1/19 17:00	2020/1/20 12:05
37906	2020/1/20	K641                	1578	401	2020/1/20 17:00	2020/1/21 12:05
37907	2020/1/21	K641                	1578	401	2020/1/21 17:00	2020/1/22 12:05
37908	2020/1/22	K641                	1578	401	2020/1/22 17:00	2020/1/23 12:05
37909	2020/1/23	K641                	1578	401	2020/1/23 17:00	2020/1/24 12:05
37910	2020/1/24	K641                	1578	401	2020/1/24 17:00	2020/1/25 12:05
37911	2020/1/25	K641                	1578	401	2020/1/25 17:00	2020/1/26 12:05
37912	2020/1/26	K641                	1578	401	2020/1/26 17:00	2020/1/27 12:05
37913	2020/1/27	K641                	1578	401	2020/1/27 17:00	2020/1/28 12:05
37914	2020/1/28	K641                	1578	401	2020/1/28 17:00	2020/1/29 12:05
37915	2020/1/29	K641                	1578	401	2020/1/29 17:00	2020/1/30 12:05
37916	2020/1/30	K641                	1578	401	2020/1/30 17:00	2020/1/31 12:05
37917	2020/1/31	K641                	1578	401	2020/1/31 17:00	2020/2/1 12:05
37918	2020/2/1	K641                	1578	401	2020/2/1 17:00	2020/2/2 12:05
37919	2020/2/2	K641                	1578	401	2020/2/2 17:00	2020/2/3 12:05
37920	2020/2/3	K641                	1578	401	2020/2/3 17:00	2020/2/4 12:05
37921	2020/2/4	K641                	1578	401	2020/2/4 17:00	2020/2/5 12:05
37922	2020/2/5	K641                	1578	401	2020/2/5 17:00	2020/2/6 12:05
37923	2020/2/6	K641                	1578	401	2020/2/6 17:00	2020/2/7 12:05
37924	2020/2/7	K641                	1578	401	2020/2/7 17:00	2020/2/8 12:05
37925	2020/2/8	K641                	1578	401	2020/2/8 17:00	2020/2/9 12:05
37926	2020/2/9	K641                	1578	401	2020/2/9 17:00	2020/2/10 12:05
37927	2020/2/10	K641                	1578	401	2020/2/10 17:00	2020/2/11 12:05
37928	2020/2/11	K641                	1578	401	2020/2/11 17:00	2020/2/12 12:05
37929	2020/2/12	K641                	1578	401	2020/2/12 17:00	2020/2/13 12:05
37930	2020/2/13	K641                	1578	401	2020/2/13 17:00	2020/2/14 12:05
37931	2020/2/14	K641                	1578	401	2020/2/14 17:00	2020/2/15 12:05
37932	2020/2/15	K641                	1578	401	2020/2/15 17:00	2020/2/16 12:05
37933	2020/2/16	K641                	1578	401	2020/2/16 17:00	2020/2/17 12:05
37934	2020/2/17	K641                	1578	401	2020/2/17 17:00	2020/2/18 12:05
37935	2020/2/18	K641                	1578	401	2020/2/18 17:00	2020/2/19 12:05
37936	2020/2/19	K641                	1578	401	2020/2/19 17:00	2020/2/20 12:05
37937	2020/2/20	K641                	1578	401	2020/2/20 17:00	2020/2/21 12:05
37938	2020/2/21	K641                	1578	401	2020/2/21 17:00	2020/2/22 12:05
37939	2020/2/22	K641                	1578	401	2020/2/22 17:00	2020/2/23 12:05
37940	2020/2/23	K641                	1578	401	2020/2/23 17:00	2020/2/24 12:05
37941	2020/2/24	K641                	1578	401	2020/2/24 17:00	2020/2/25 12:05
37942	2020/2/25	K641                	1578	401	2020/2/25 17:00	2020/2/26 12:05
37943	2020/2/26	K641                	1578	401	2020/2/26 17:00	2020/2/27 12:05
37944	2020/2/27	K641                	1578	401	2020/2/27 17:00	2020/2/28 12:05
37945	2020/2/28	K641                	1578	401	2020/2/28 17:00	2020/2/29 12:05
37946	2020/2/29	K641                	1578	401	2020/2/29 17:00	2020/3/1 12:05
37947	2020/3/1	K641                	1578	401	2020/3/1 17:00	2020/3/2 12:05
37948	2019/12/2	K798                	1599	452	2019/12/2 11:52	2019/12/3 7:51
37949	2019/12/3	K798                	1599	452	2019/12/3 11:52	2019/12/4 7:51
37950	2019/12/4	K798                	1599	452	2019/12/4 11:52	2019/12/5 7:51
37951	2019/12/5	K798                	1599	452	2019/12/5 11:52	2019/12/6 7:51
37952	2019/12/6	K798                	1599	452	2019/12/6 11:52	2019/12/7 7:51
37953	2019/12/7	K798                	1599	452	2019/12/7 11:52	2019/12/8 7:51
37954	2019/12/8	K798                	1599	452	2019/12/8 11:52	2019/12/9 7:51
37955	2019/12/9	K798                	1599	452	2019/12/9 11:52	2019/12/10 7:51
37956	2019/12/10	K798                	1599	452	2019/12/10 11:52	2019/12/11 7:51
37957	2019/12/11	K798                	1599	452	2019/12/11 11:52	2019/12/12 7:51
37958	2019/12/12	K798                	1599	452	2019/12/12 11:52	2019/12/13 7:51
37959	2019/12/13	K798                	1599	452	2019/12/13 11:52	2019/12/14 7:51
37960	2019/12/14	K798                	1599	452	2019/12/14 11:52	2019/12/15 7:51
37961	2019/12/15	K798                	1599	452	2019/12/15 11:52	2019/12/16 7:51
37962	2019/12/16	K798                	1599	452	2019/12/16 11:52	2019/12/17 7:51
37963	2019/12/17	K798                	1599	452	2019/12/17 11:52	2019/12/18 7:51
37964	2019/12/18	K798                	1599	452	2019/12/18 11:52	2019/12/19 7:51
37965	2019/12/19	K798                	1599	452	2019/12/19 11:52	2019/12/20 7:51
37966	2019/12/20	K798                	1599	452	2019/12/20 11:52	2019/12/21 7:51
37967	2019/12/21	K798                	1599	452	2019/12/21 11:52	2019/12/22 7:51
37968	2019/12/22	K798                	1599	452	2019/12/22 11:52	2019/12/23 7:51
37969	2019/12/23	K798                	1599	452	2019/12/23 11:52	2019/12/24 7:51
37970	2019/12/24	K798                	1599	452	2019/12/24 11:52	2019/12/25 7:51
37971	2019/12/25	K798                	1599	452	2019/12/25 11:52	2019/12/26 7:51
37972	2019/12/26	K798                	1599	452	2019/12/26 11:52	2019/12/27 7:51
37973	2019/12/27	K798                	1599	452	2019/12/27 11:52	2019/12/28 7:51
37974	2019/12/28	K798                	1599	452	2019/12/28 11:52	2019/12/29 7:51
37975	2019/12/29	K798                	1599	452	2019/12/29 11:52	2019/12/30 7:51
37976	2019/12/30	K798                	1599	452	2019/12/30 11:52	2019/12/31 7:51
37977	2019/12/31	K798                	1599	452	2019/12/31 11:52	2020/1/1 7:51
37978	2020/1/1	K798                	1599	452	2020/1/1 11:52	2020/1/2 7:51
37979	2020/1/2	K798                	1599	452	2020/1/2 11:52	2020/1/3 7:51
37980	2020/1/3	K798                	1599	452	2020/1/3 11:52	2020/1/4 7:51
37981	2020/1/4	K798                	1599	452	2020/1/4 11:52	2020/1/5 7:51
37982	2020/1/5	K798                	1599	452	2020/1/5 11:52	2020/1/6 7:51
37983	2020/1/6	K798                	1599	452	2020/1/6 11:52	2020/1/7 7:51
37984	2020/1/7	K798                	1599	452	2020/1/7 11:52	2020/1/8 7:51
37985	2020/1/8	K798                	1599	452	2020/1/8 11:52	2020/1/9 7:51
37986	2020/1/9	K798                	1599	452	2020/1/9 11:52	2020/1/10 7:51
37987	2020/1/10	K798                	1599	452	2020/1/10 11:52	2020/1/11 7:51
37988	2020/1/11	K798                	1599	452	2020/1/11 11:52	2020/1/12 7:51
37989	2020/1/12	K798                	1599	452	2020/1/12 11:52	2020/1/13 7:51
37990	2020/1/13	K798                	1599	452	2020/1/13 11:52	2020/1/14 7:51
37991	2020/1/14	K798                	1599	452	2020/1/14 11:52	2020/1/15 7:51
37992	2020/1/15	K798                	1599	452	2020/1/15 11:52	2020/1/16 7:51
37993	2020/1/16	K798                	1599	452	2020/1/16 11:52	2020/1/17 7:51
37994	2020/1/17	K798                	1599	452	2020/1/17 11:52	2020/1/18 7:51
37995	2020/1/18	K798                	1599	452	2020/1/18 11:52	2020/1/19 7:51
37996	2020/1/19	K798                	1599	452	2020/1/19 11:52	2020/1/20 7:51
37997	2020/1/20	K798                	1599	452	2020/1/20 11:52	2020/1/21 7:51
37998	2020/1/21	K798                	1599	452	2020/1/21 11:52	2020/1/22 7:51
37999	2020/1/22	K798                	1599	452	2020/1/22 11:52	2020/1/23 7:51
38000	2020/1/23	K798                	1599	452	2020/1/23 11:52	2020/1/24 7:51
38001	2020/1/24	K798                	1599	452	2020/1/24 11:52	2020/1/25 7:51
38002	2020/1/25	K798                	1599	452	2020/1/25 11:52	2020/1/26 7:51
38003	2020/1/26	K798                	1599	452	2020/1/26 11:52	2020/1/27 7:51
38004	2020/1/27	K798                	1599	452	2020/1/27 11:52	2020/1/28 7:51
38005	2020/1/28	K798                	1599	452	2020/1/28 11:52	2020/1/29 7:51
38006	2020/1/29	K798                	1599	452	2020/1/29 11:52	2020/1/30 7:51
38007	2020/1/30	K798                	1599	452	2020/1/30 11:52	2020/1/31 7:51
38008	2020/1/31	K798                	1599	452	2020/1/31 11:52	2020/2/1 7:51
38009	2020/2/1	K798                	1599	452	2020/2/1 11:52	2020/2/2 7:51
38010	2020/2/2	K798                	1599	452	2020/2/2 11:52	2020/2/3 7:51
38011	2020/2/3	K798                	1599	452	2020/2/3 11:52	2020/2/4 7:51
38012	2020/2/4	K798                	1599	452	2020/2/4 11:52	2020/2/5 7:51
38013	2020/2/5	K798                	1599	452	2020/2/5 11:52	2020/2/6 7:51
38014	2020/2/6	K798                	1599	452	2020/2/6 11:52	2020/2/7 7:51
38015	2020/2/7	K798                	1599	452	2020/2/7 11:52	2020/2/8 7:51
38016	2020/2/8	K798                	1599	452	2020/2/8 11:52	2020/2/9 7:51
38017	2020/2/9	K798                	1599	452	2020/2/9 11:52	2020/2/10 7:51
38018	2020/2/10	K798                	1599	452	2020/2/10 11:52	2020/2/11 7:51
38019	2020/2/11	K798                	1599	452	2020/2/11 11:52	2020/2/12 7:51
38020	2020/2/12	K798                	1599	452	2020/2/12 11:52	2020/2/13 7:51
38021	2020/2/13	K798                	1599	452	2020/2/13 11:52	2020/2/14 7:51
38022	2020/2/14	K798                	1599	452	2020/2/14 11:52	2020/2/15 7:51
38023	2020/2/15	K798                	1599	452	2020/2/15 11:52	2020/2/16 7:51
38024	2020/2/16	K798                	1599	452	2020/2/16 11:52	2020/2/17 7:51
38025	2020/2/17	K798                	1599	452	2020/2/17 11:52	2020/2/18 7:51
38026	2020/2/18	K798                	1599	452	2020/2/18 11:52	2020/2/19 7:51
38027	2020/2/19	K798                	1599	452	2020/2/19 11:52	2020/2/20 7:51
38028	2020/2/20	K798                	1599	452	2020/2/20 11:52	2020/2/21 7:51
38029	2020/2/21	K798                	1599	452	2020/2/21 11:52	2020/2/22 7:51
38030	2020/2/22	K798                	1599	452	2020/2/22 11:52	2020/2/23 7:51
38031	2020/2/23	K798                	1599	452	2020/2/23 11:52	2020/2/24 7:51
38032	2020/2/24	K798                	1599	452	2020/2/24 11:52	2020/2/25 7:51
38033	2020/2/25	K798                	1599	452	2020/2/25 11:52	2020/2/26 7:51
38034	2020/2/26	K798                	1599	452	2020/2/26 11:52	2020/2/27 7:51
38035	2020/2/27	K798                	1599	452	2020/2/27 11:52	2020/2/28 7:51
38036	2020/2/28	K798                	1599	452	2020/2/28 11:52	2020/2/29 7:51
38037	2020/2/29	K798                	1599	452	2020/2/29 11:52	2020/3/1 7:51
38038	2020/3/1	K798                	1599	452	2020/3/1 11:52	2020/3/2 7:51
38039	2019/12/2	K8092               	1599	1573	2019/12/2 10:30	2019/12/2 13:52
38040	2019/12/3	K8092               	1599	1573	2019/12/3 10:30	2019/12/3 13:52
38041	2019/12/4	K8092               	1599	1573	2019/12/4 10:30	2019/12/4 13:52
38042	2019/12/5	K8092               	1599	1573	2019/12/5 10:30	2019/12/5 13:52
38043	2019/12/6	K8092               	1599	1573	2019/12/6 10:30	2019/12/6 13:52
38044	2019/12/7	K8092               	1599	1573	2019/12/7 10:30	2019/12/7 13:52
38045	2019/12/8	K8092               	1599	1573	2019/12/8 10:30	2019/12/8 13:52
38046	2019/12/9	K8092               	1599	1573	2019/12/9 10:30	2019/12/9 13:52
38047	2019/12/10	K8092               	1599	1573	2019/12/10 10:30	2019/12/10 13:52
38048	2019/12/11	K8092               	1599	1573	2019/12/11 10:30	2019/12/11 13:52
38049	2019/12/12	K8092               	1599	1573	2019/12/12 10:30	2019/12/12 13:52
38050	2019/12/13	K8092               	1599	1573	2019/12/13 10:30	2019/12/13 13:52
38051	2019/12/14	K8092               	1599	1573	2019/12/14 10:30	2019/12/14 13:52
38052	2019/12/15	K8092               	1599	1573	2019/12/15 10:30	2019/12/15 13:52
38053	2019/12/16	K8092               	1599	1573	2019/12/16 10:30	2019/12/16 13:52
38054	2019/12/17	K8092               	1599	1573	2019/12/17 10:30	2019/12/17 13:52
38055	2019/12/18	K8092               	1599	1573	2019/12/18 10:30	2019/12/18 13:52
38056	2019/12/19	K8092               	1599	1573	2019/12/19 10:30	2019/12/19 13:52
38057	2019/12/20	K8092               	1599	1573	2019/12/20 10:30	2019/12/20 13:52
38058	2019/12/21	K8092               	1599	1573	2019/12/21 10:30	2019/12/21 13:52
38059	2019/12/22	K8092               	1599	1573	2019/12/22 10:30	2019/12/22 13:52
38060	2019/12/23	K8092               	1599	1573	2019/12/23 10:30	2019/12/23 13:52
38061	2019/12/24	K8092               	1599	1573	2019/12/24 10:30	2019/12/24 13:52
38062	2019/12/25	K8092               	1599	1573	2019/12/25 10:30	2019/12/25 13:52
38063	2019/12/26	K8092               	1599	1573	2019/12/26 10:30	2019/12/26 13:52
38064	2019/12/27	K8092               	1599	1573	2019/12/27 10:30	2019/12/27 13:52
38065	2019/12/28	K8092               	1599	1573	2019/12/28 10:30	2019/12/28 13:52
38066	2019/12/29	K8092               	1599	1573	2019/12/29 10:30	2019/12/29 13:52
38067	2019/12/30	K8092               	1599	1573	2019/12/30 10:30	2019/12/30 13:52
38068	2019/12/31	K8092               	1599	1573	2019/12/31 10:30	2019/12/31 13:52
38069	2020/1/1	K8092               	1599	1573	2020/1/1 10:30	2020/1/1 13:52
38070	2020/1/2	K8092               	1599	1573	2020/1/2 10:30	2020/1/2 13:52
38071	2020/1/3	K8092               	1599	1573	2020/1/3 10:30	2020/1/3 13:52
38072	2020/1/4	K8092               	1599	1573	2020/1/4 10:30	2020/1/4 13:52
38073	2020/1/5	K8092               	1599	1573	2020/1/5 10:30	2020/1/5 13:52
38074	2020/1/6	K8092               	1599	1573	2020/1/6 10:30	2020/1/6 13:52
38075	2020/1/7	K8092               	1599	1573	2020/1/7 10:30	2020/1/7 13:52
38076	2020/1/8	K8092               	1599	1573	2020/1/8 10:30	2020/1/8 13:52
38077	2020/1/9	K8092               	1599	1573	2020/1/9 10:30	2020/1/9 13:52
38078	2020/1/10	K8092               	1599	1573	2020/1/10 10:30	2020/1/10 13:52
38079	2020/1/11	K8092               	1599	1573	2020/1/11 10:30	2020/1/11 13:52
38080	2020/1/12	K8092               	1599	1573	2020/1/12 10:30	2020/1/12 13:52
38081	2020/1/13	K8092               	1599	1573	2020/1/13 10:30	2020/1/13 13:52
38082	2020/1/14	K8092               	1599	1573	2020/1/14 10:30	2020/1/14 13:52
38083	2020/1/15	K8092               	1599	1573	2020/1/15 10:30	2020/1/15 13:52
38084	2020/1/16	K8092               	1599	1573	2020/1/16 10:30	2020/1/16 13:52
38085	2020/1/17	K8092               	1599	1573	2020/1/17 10:30	2020/1/17 13:52
38086	2020/1/18	K8092               	1599	1573	2020/1/18 10:30	2020/1/18 13:52
38087	2020/1/19	K8092               	1599	1573	2020/1/19 10:30	2020/1/19 13:52
38088	2020/1/20	K8092               	1599	1573	2020/1/20 10:30	2020/1/20 13:52
38089	2020/1/21	K8092               	1599	1573	2020/1/21 10:30	2020/1/21 13:52
38090	2020/1/22	K8092               	1599	1573	2020/1/22 10:30	2020/1/22 13:52
38091	2020/1/23	K8092               	1599	1573	2020/1/23 10:30	2020/1/23 13:52
38092	2020/1/24	K8092               	1599	1573	2020/1/24 10:30	2020/1/24 13:52
38093	2020/1/25	K8092               	1599	1573	2020/1/25 10:30	2020/1/25 13:52
38094	2020/1/26	K8092               	1599	1573	2020/1/26 10:30	2020/1/26 13:52
38095	2020/1/27	K8092               	1599	1573	2020/1/27 10:30	2020/1/27 13:52
38096	2020/1/28	K8092               	1599	1573	2020/1/28 10:30	2020/1/28 13:52
38097	2020/1/29	K8092               	1599	1573	2020/1/29 10:30	2020/1/29 13:52
38098	2020/1/30	K8092               	1599	1573	2020/1/30 10:30	2020/1/30 13:52
38099	2020/1/31	K8092               	1599	1573	2020/1/31 10:30	2020/1/31 13:52
38100	2020/2/1	K8092               	1599	1573	2020/2/1 10:30	2020/2/1 13:52
38101	2020/2/2	K8092               	1599	1573	2020/2/2 10:30	2020/2/2 13:52
38102	2020/2/3	K8092               	1599	1573	2020/2/3 10:30	2020/2/3 13:52
38103	2020/2/4	K8092               	1599	1573	2020/2/4 10:30	2020/2/4 13:52
38104	2020/2/5	K8092               	1599	1573	2020/2/5 10:30	2020/2/5 13:52
38105	2020/2/6	K8092               	1599	1573	2020/2/6 10:30	2020/2/6 13:52
38106	2020/2/7	K8092               	1599	1573	2020/2/7 10:30	2020/2/7 13:52
38107	2020/2/8	K8092               	1599	1573	2020/2/8 10:30	2020/2/8 13:52
38108	2020/2/9	K8092               	1599	1573	2020/2/9 10:30	2020/2/9 13:52
38109	2020/2/10	K8092               	1599	1573	2020/2/10 10:30	2020/2/10 13:52
38110	2020/2/11	K8092               	1599	1573	2020/2/11 10:30	2020/2/11 13:52
38111	2020/2/12	K8092               	1599	1573	2020/2/12 10:30	2020/2/12 13:52
38112	2020/2/13	K8092               	1599	1573	2020/2/13 10:30	2020/2/13 13:52
38113	2020/2/14	K8092               	1599	1573	2020/2/14 10:30	2020/2/14 13:52
38114	2020/2/15	K8092               	1599	1573	2020/2/15 10:30	2020/2/15 13:52
38115	2020/2/16	K8092               	1599	1573	2020/2/16 10:30	2020/2/16 13:52
38116	2020/2/17	K8092               	1599	1573	2020/2/17 10:30	2020/2/17 13:52
38117	2020/2/18	K8092               	1599	1573	2020/2/18 10:30	2020/2/18 13:52
38118	2020/2/19	K8092               	1599	1573	2020/2/19 10:30	2020/2/19 13:52
38119	2020/2/20	K8092               	1599	1573	2020/2/20 10:30	2020/2/20 13:52
38120	2020/2/21	K8092               	1599	1573	2020/2/21 10:30	2020/2/21 13:52
38121	2020/2/22	K8092               	1599	1573	2020/2/22 10:30	2020/2/22 13:52
38122	2020/2/23	K8092               	1599	1573	2020/2/23 10:30	2020/2/23 13:52
38123	2020/2/24	K8092               	1599	1573	2020/2/24 10:30	2020/2/24 13:52
38124	2020/2/25	K8092               	1599	1573	2020/2/25 10:30	2020/2/25 13:52
38125	2020/2/26	K8092               	1599	1573	2020/2/26 10:30	2020/2/26 13:52
38126	2020/2/27	K8092               	1599	1573	2020/2/27 10:30	2020/2/27 13:52
38127	2020/2/28	K8092               	1599	1573	2020/2/28 10:30	2020/2/28 13:52
38128	2020/2/29	K8092               	1599	1573	2020/2/29 10:30	2020/2/29 13:52
38129	2020/3/1	K8092               	1599	1573	2020/3/1 10:30	2020/3/1 13:52
38130	2019/12/2	K8101               	1615	1573	2019/12/2 11:48	2019/12/2 15:41
38131	2019/12/3	K8101               	1615	1573	2019/12/3 11:48	2019/12/3 15:41
38132	2019/12/4	K8101               	1615	1573	2019/12/4 11:48	2019/12/4 15:41
38133	2019/12/5	K8101               	1615	1573	2019/12/5 11:48	2019/12/5 15:41
38134	2019/12/6	K8101               	1615	1573	2019/12/6 11:48	2019/12/6 15:41
38135	2019/12/7	K8101               	1615	1573	2019/12/7 11:48	2019/12/7 15:41
38136	2019/12/8	K8101               	1615	1573	2019/12/8 11:48	2019/12/8 15:41
38137	2019/12/9	K8101               	1615	1573	2019/12/9 11:48	2019/12/9 15:41
38138	2019/12/10	K8101               	1615	1573	2019/12/10 11:48	2019/12/10 15:41
38139	2019/12/11	K8101               	1615	1573	2019/12/11 11:48	2019/12/11 15:41
38140	2019/12/12	K8101               	1615	1573	2019/12/12 11:48	2019/12/12 15:41
38141	2019/12/13	K8101               	1615	1573	2019/12/13 11:48	2019/12/13 15:41
38142	2019/12/14	K8101               	1615	1573	2019/12/14 11:48	2019/12/14 15:41
38143	2019/12/15	K8101               	1615	1573	2019/12/15 11:48	2019/12/15 15:41
